voted,tory_vote,election_interest,civic_duty,party_id,ideo_lr,ideo_pc1,ideo_pc2,vote_leave,class,female,edlevel,region
1,0,1,4,Liberal Democrat,4,-1.77901362350438,0.598489870178572,0,1,1,4,South West
1,1,1,4,Conservative,5,1.49480865565187,-1.17950156497807,1,1,1,4,South West
1,0,1,4,Labour,2,-1.83743043742779,-0.696824928330982,0,1,0,4,South West
1,0,1,5,Labour,1,-1.9258300153428798,0.991651605846391,0,1,1,4,South West
1,0,3,3,Liberal Democrat,5,1.4028859894943402,1.30385278142874,0,1,1,3,South West
1,0,1,3,Labour,5,0.144142023495865,0.18905289845292497,1,2,1,4,South West
0,0,4,3,None / No party/ uncommitted,5,0.173317096188095,-0.380231610284397,0,2,1,3,South West
1,1,2,4,Conservative,5,2.34529620980911,-2.2724734372101603,0,2,1,0,South West
1,1,1,4,Conservative,8,0.546781801819052,0.988324030564715,1,1,1,0,South West
1,0,2,3,Labour,5,-0.18891145053358,1.4278722151282799,1,2,1,3,South West
1,1,1,4,Conservative,6,0.48490701631725297,-1.67654606742164,0,1,0,0,South West
1,1,1,4,Conservative,5,-0.0305320786082876,-0.194865137944241,0,2,1,3,South West
0,0,4,2,None / No party/ uncommitted,5,-0.026283038694194998,0.329405271529216,0,1,1,0,South West
1,0,2,5,Refused,5,0.138445972929107,-0.896687897207153,0,1,0,4,South West
1,0,2,3,Liberal Democrat,2,-2.6759933149619304,1.66653314023969,0,1,0,4,South West
0,0,2,1,Don`t know,5,0.680990754291572,-0.33242658997229996,0,2,0,3,South West
1,1,3,3,Conservative,4,-0.14215605226511302,-0.0664452006083007,0,2,1,4,South West
1,1,1,4,Conservative,7,1.33725482297754,-1.4036450355789198,0,2,1,2,South West
1,1,2,3,Conservative,6,0.704067410229149,-0.210922195147044,0,1,0,4,South West
1,1,1,4,Conservative,6,-1.09337763560826,0.231833457254814,0,1,0,4,South West
1,1,2,4,Conservative,7,-0.465508355492138,-1.49561189192048,0,2,1,2,South West
1,1,1,4,Conservative,6,0.125430292943876,-0.12854155560752,1,2,1,4,South West
1,1,3,4,Labour,4,0.00682367314386867,-0.1117352099281,0,1,1,4,South West
1,1,2,4,Liberal Democrat,8,-0.697717849438136,0.18858060536735502,1,2,0,3,South West
1,1,1,2,Conservative,7,0.0725182267287743,1.34189481212592,0,1,0,3,South West
0,0,3,4,Scottish National Party (SNP),7,2.0065856631617502,-0.0383857858435971,0,2,0,0,South West
0,0,3,2,None / No party/ uncommitted,5,2.17952472740028,0.198957257641484,0,2,0,3,South West
0,0,3,2,Conservative,5,-1.94097587487145,0.0953053752127989,0,2,1,4,South West
0,0,1,5,Labour,3,1.6241557836403702,0.692429381145974,1,-1,1,2,South West
1,0,2,4,Liberal Democrat,3,-0.8405195075159541,0.262061133084269,0,2,1,4,South West
1,1,2,3,Conservative,8,2.27279417106914,-1.5439805802952,1,2,1,3,South West
0,0,2,4,Conservative,5,-0.7791940865940409,-1.57035806616173,0,1,1,4,South West
0,0,3,3,None / No party/ uncommitted,5,0.492701858021214,-0.0744985647542583,0,2,0,3,South West
1,1,1,5,Conservative,7,0.41821518794494106,0.126076812333853,1,1,1,5,South West
1,1,1,4,Conservative,5,-0.0677677408528729,-1.21865014555561,1,2,0,4,South West
1,1,1,4,Conservative,7,-0.569736935069579,-1.00433715584012,1,1,1,4,South West
1,1,1,4,Conservative,8,0.430845496924394,-1.8104167626151202,1,1,0,0,South West
1,0,2,4,Labour,3,-1.63696946971963,1.89027148478983,0,1,0,5,South West
1,1,1,4,Conservative,5,0.9675564216626871,-0.650464149520408,1,-1,1,4,South West
0,0,4,3,None / No party/ uncommitted,5,3.11636876348179,0.672554206278933,1,2,0,0,South West
0,0,2,3,None / No party/ uncommitted,5,0.0137485593124181,0.042760843108954,0,2,1,3,South West
1,1,1,5,Conservative,6,0.41931007921661695,-0.796860742470783,1,2,0,3,South West
1,0,2,3,None / No party/ uncommitted,5,1.47298434868926,2.25982587550431,1,2,1,1,South West
1,1,1,4,Conservative,7,0.0401784921883221,-1.6934206687404099,1,2,0,2,South West
0,0,1,2,Refused,7,-1.1068870694874198,1.55485303738987,0,2,1,4,South West
0,0,3,2,None / No party/ uncommitted,5,-1.05853432941525,-1.0853468702384999,0,2,1,0,South West
1,1,1,5,Conservative,5,2.6626206989333703,0.184108082341129,1,2,0,2,South West
0,0,2,2,Green Party,2,-0.0781687947915133,0.312354843916205,0,2,1,3,South West
0,0,2,4,Don`t know,4,1.83053639186766,2.6088551287317996,1,2,1,0,South West
1,1,2,5,Conservative,7,1.8437493034659902,-0.362952382533262,1,2,1,3,South West
1,0,1,5,Liberal Democrat,3,-1.9636760741080401,1.20447331879555,0,2,1,5,South West
1,1,1,4,Conservative,8,-0.9306061313860601,-0.540920656501093,1,2,1,1,South West
1,0,1,4,Liberal Democrat,4,-0.7286659369338458,1.8026783245316003,0,1,1,5,South West
1,1,1,4,Conservative,5,1.224470181931,-0.496244457691632,1,1,0,4,South West
1,0,2,4,Labour,5,-0.0518169228246358,0.0405445744241771,1,1,0,3,South West
0,0,2,2,Liberal Democrat,5,-2.2471471434626,-1.2404996685724299,1,1,1,3,South West
1,1,1,1,Conservative,7,1.22075058180876,-0.5557497351904239,1,1,0,4,South West
1,1,1,2,Conservative,7,-2.91385021819517,-1.6868871549923101,1,1,0,3,South West
0,0,4,4,Conservative,5,1.5705722749014899,0.0836645267536373,0,2,0,0,South West
0,0,1,1,Conservative,7,-0.21301867798339497,0.44512681761279704,0,-1,0,4,South West
1,0,1,3,Labour,3,-1.03695200219336,1.0349548935155402,0,2,0,2,South West
1,1,1,4,Conservative,7,1.00347539660999,-0.440894994678538,1,2,1,0,South West
1,0,3,3,Labour,5,-1.4134188779013002,0.255735577104311,0,1,1,4,South West
1,0,1,4,Labour,5,-1.34320138094143,-1.18527639833343,0,2,0,2,South West
1,0,1,3,None / No party/ uncommitted,4,-1.7730264447763602,1.90446539293558,1,1,1,5,South West
0,0,3,4,Conservative,5,-1.4930932231698701,0.938181054642512,0,1,1,4,South West
1,1,1,5,United Kingdom Independence Party (UKIP),8,1.9917743587048102,0.846161716348296,1,2,0,0,South West
0,0,1,4,Conservative,5,1.3740610072014299,-0.3531303026926079,1,1,0,1,South West
1,0,2,5,Labour,5,-0.613492745034051,0.846229014037301,0,2,1,5,South West
1,0,2,5,Don`t know,5,-1.16341469453417,0.137909972528515,0,2,1,0,South West
1,1,1,5,Conservative,5,-0.0630922421459591,-0.762795138819412,0,2,1,2,South West
1,0,2,5,Labour,5,-1.67057593369333,0.654520399283206,1,2,1,0,South West
1,0,1,4,Liberal Democrat,5,-0.257890506910471,0.187165799401468,1,1,1,3,South West
1,1,2,4,Other,8,-0.46135995837206295,-0.38499076253949,1,2,0,3,South West
1,1,1,5,Conservative,4,-1.50927514593073,-1.11984084819192,1,1,0,0,South West
1,1,1,5,Conservative,5,2.7718463353491,0.0526529785168006,1,2,1,3,South West
1,0,1,4,None / No party/ uncommitted,6,-0.864513139701038,-0.40558646756564093,0,2,0,4,South West
1,0,1,5,Liberal Democrat,4,-3.1380591049424904,0.603904591466948,0,1,1,4,South West
0,0,3,5,Liberal Democrat,4,2.15504678980327,2.30131279667345,1,2,1,1,South West
1,0,1,4,None / No party/ uncommitted,5,-1.22509351887022,-1.40700786030233,0,1,1,4,South West
1,0,1,4,Labour,4,-1.55342429660125,0.217087021054129,0,1,0,4,South West
0,0,4,3,None / No party/ uncommitted,6,1.0976622682136998,0.537574914312894,0,2,0,3,South West
1,0,1,4,Labour,3,-1.31179790789073,0.8013487330411591,0,2,0,4,South West
1,0,1,3,Liberal Democrat,6,1.2012701175204499,0.526719108509406,0,2,0,2,South West
1,0,1,4,Conservative,6,-1.71721019528494,1.65445619227562,0,1,0,5,South West
1,0,1,4,Liberal Democrat,5,-0.970633124950178,0.8304251648453499,0,2,1,4,South West
1,0,1,4,Green Party,4,-1.5694453954591299,0.10370101087208802,0,2,0,4,South West
1,1,1,5,Conservative,9,2.7229391345249505,-1.8286059420454601,1,1,0,0,South West
1,0,1,4,Liberal Democrat,4,-0.634141089365493,2.3809503927886,0,1,0,5,South West
1,0,1,5,Labour,3,2.8657168249075498,1.83323556670678,0,1,1,4,South West
1,0,1,4,Labour,2,-0.551904466639278,1.14613976542412,0,-1,0,3,South West
1,1,2,5,Conservative,5,1.1134404088794798,0.383253826261253,1,2,1,5,South West
1,1,2,4,Conservative,4,-0.453972540733184,-2.267639381194,1,1,0,3,South West
1,1,2,4,Conservative,5,1.20229130874522,-0.10971089601133502,1,2,0,2,South West
0,0,2,4,Conservative,5,0.8189364581999101,-2.77577089690067,0,2,0,2,South West
1,1,2,5,Conservative,10,1.16262204078939,-1.83404109205343,1,1,0,2,South West
1,1,2,3,Conservative,7,0.8058973842506859,-0.06733341607117,0,-1,0,2,South West
0,0,3,3,Don`t know,5,-1.92227542243083,-2.82587074018767,0,2,1,0,South West
1,1,1,4,Conservative,7,0.225963620105019,-0.6488265587812622,1,2,0,4,South West
1,0,1,5,Labour,4,0.549352085894423,2.34355409826119,0,2,1,4,South West
1,0,1,4,Refused,3,-1.68980411553904,2.40265616758114,0,1,1,4,South West
1,0,1,5,Labour,2,2.17869010922686,1.7612163975527,0,2,0,0,South West
1,1,1,5,Conservative,7,-0.8521837248226741,0.20136267005102898,1,2,1,1,South West
1,0,2,4,Labour,2,1.70197783609227,0.24300424822936698,1,2,1,0,South West
1,1,1,4,Conservative,7,0.561003745574898,-2.8937887939001103,0,1,0,2,South West
1,0,2,3,Labour,4,1.20386025182239,-0.8686180374591121,0,2,1,3,South West
1,0,1,5,United Kingdom Independence Party (UKIP),8,2.99866364252505,0.548712327107269,1,2,0,0,South West
1,0,2,2,Labour,6,1.5498829671157601,1.01901181412812,1,2,1,0,South West
1,1,3,4,Conservative,9,-3.83816509476031,-1.82078496407584,0,2,1,0,South West
1,0,1,4,Conservative,7,0.102698926684059,-0.45371504615942704,1,1,0,4,South West
1,1,1,4,Conservative,5,-0.298843356774646,-0.9471623076586769,1,-1,1,2,South West
0,0,2,4,Labour,3,0.8214310510375379,-0.41915762420821795,1,2,1,3,South West
1,1,2,4,Conservative,7,2.02558148975296,-3.03448443871939,1,1,1,1,South West
1,1,1,5,Conservative,7,2.91450785220766,0.12709768165465501,1,-1,1,4,South West
1,1,2,3,Conservative,5,-1.4976258760276002,0.0032065926390517103,0,-1,0,4,South West
1,0,2,1,Don`t know,1,2.6281490586,2.7430435332504906,1,2,0,0,South West
0,0,3,2,None / No party/ uncommitted,3,-0.29322986473858903,1.79785633019984,1,2,0,4,South West
1,1,2,4,Other,6,0.8025356351113879,0.8003056927507909,1,1,1,2,South West
1,1,2,3,Conservative,5,0.4229126590456071,-0.7823042250344291,1,2,0,4,South West
0,0,4,3,None / No party/ uncommitted,5,-0.8275461631412031,1.42547033459797,0,2,1,4,South West
1,0,2,4,Liberal Democrat,6,-1.4442509633023,-2.5015994347595,0,1,0,4,South West
1,0,1,5,Labour,3,-0.501315539190776,0.886817576440247,0,1,1,4,South West
1,0,1,3,Labour,2,-2.37423732084122,1.81260475411856,0,1,1,4,South West
1,0,1,3,Conservative,5,-0.8830703454477729,0.0725854921840253,0,1,0,4,South West
1,1,1,3,Conservative,6,0.8425017148697901,-1.89764602326175,1,-1,0,4,South West
1,1,2,4,Conservative,5,0.340100969816365,0.33756122248167403,0,1,1,1,South West
1,1,2,1,None / No party/ uncommitted,5,-4.20623763893867,1.24242151710745,0,3,0,0,South West
1,0,1,5,Labour,5,1.33225480760912,-0.175818341377952,0,2,0,4,Wales
1,1,1,2,None / No party/ uncommitted,5,-1.7838074647025401,-0.35721253837007105,0,2,1,3,Wales
0,0,2,1,Don`t know,5,1.14912195423114,1.3927567657688702,0,2,1,0,Wales
1,0,2,5,Plaid Cymru,5,1.2415317998603301,2.61086004146638,1,-1,1,4,Wales
1,0,4,2,Plaid Cymru,3,0.7607789123838951,0.136770353758862,0,2,1,3,Wales
1,0,4,2,None / No party/ uncommitted,6,-0.18813855566072896,-0.671669505370618,0,1,0,4,Wales
0,0,3,2,Labour,5,-2.97666535381639,1.02871080459278,0,2,1,0,Wales
1,0,1,4,Plaid Cymru,9,-0.43108626983303294,1.24744239380696,0,2,1,4,Wales
1,0,2,5,Plaid Cymru,5,2.06367301642832,0.818079270176881,1,2,1,4,Wales
1,0,1,4,Plaid Cymru,5,1.43691025365235,-0.952606960415304,0,2,1,3,Wales
1,0,1,4,Plaid Cymru,3,2.01261785618619,0.21609334489446,1,2,1,4,Wales
1,1,1,5,Conservative,10,0.88124639078565,-1.57222743887393,1,1,1,2,Wales
1,0,3,3,Plaid Cymru,3,0.500942356481479,0.6199801753981989,0,2,1,0,Wales
1,0,1,4,Plaid Cymru,4,0.47927648665245204,1.63229899144391,0,2,0,2,Wales
1,0,2,3,Labour,0,0.7656667450561581,0.000671508491846467,0,2,0,4,Wales
0,0,3,3,Labour,5,0.324409830340826,1.16515292056548,0,2,0,0,Wales
0,0,4,1,Labour,5,0.6439112101923821,-1.33102430087743,0,2,0,3,Wales
1,0,2,2,Labour,5,-0.335131294988817,-1.17410056119447,0,2,0,4,Wales
1,0,4,4,United Kingdom Independence Party (UKIP),2,0.384451505569331,-0.717783530053193,1,2,1,0,Wales
1,0,4,1,Labour,5,3.06140789503816,1.9996923712093502,1,2,1,2,Wales
1,0,4,3,Labour,5,2.10137310545303,0.698100204806135,1,2,0,2,Wales
1,0,1,2,Labour,6,1.5952784093898702,0.147481893171767,1,2,1,1,Wales
1,0,3,4,Labour,8,0.9482243880431059,0.112555253585351,1,2,1,3,Wales
1,0,2,4,Labour,5,0.3584777045699771,0.315570916358034,1,2,0,2,Wales
1,0,1,3,Labour,5,1.23272659376117,0.5952476824904621,0,2,0,2,Wales
1,0,1,4,United Kingdom Independence Party (UKIP),7,0.0771136731426951,1.31546562386674,1,2,0,1,Wales
1,0,2,5,Labour,1,0.433286732623432,1.91679104789718,1,2,1,3,Wales
0,0,4,1,None / No party/ uncommitted,3,1.72422535754182,1.89279924145849,0,-1,0,2,Wales
1,0,2,5,Labour,3,1.8229727488635301,0.4240770980565611,1,2,1,3,Wales
0,0,2,4,Labour,3,1.23177654999912,0.6236205042327609,0,2,0,2,Wales
0,0,2,4,Conservative,7,0.769033651118234,0.333415898943705,0,2,1,2,Wales
0,0,1,3,Labour,3,-1.1573638424446102,0.9357553074038459,0,1,0,5,Wales
1,0,2,1,Liberal Democrat,5,-1.3702761530045,2.07341632621814,0,1,0,4,Wales
0,0,2,2,None / No party/ uncommitted,5,-2.85379197927841,0.25089261196437,0,3,0,5,Wales
1,0,2,5,Labour,3,-1.0361140147377699,0.770110829732316,0,2,1,3,Wales
1,0,1,5,Labour,1,-1.22458780739951,0.6805037029272459,0,2,1,4,Wales
0,0,1,4,Labour,3,-0.0798815700969746,0.982290324744325,0,1,0,3,Wales
1,0,1,4,Labour,3,-2.31914373142138,0.214241525715934,0,1,1,3,Wales
1,0,2,5,Liberal Democrat,5,-0.258341251759934,1.06718771850227,0,1,1,4,Wales
0,0,3,4,Conservative,6,1.4020531834912398,-0.991699346833492,0,1,1,4,Wales
1,1,2,5,Conservative,5,1.96156509049822,0.821149358115793,1,1,0,0,Wales
0,0,2,3,Labour,5,-2.2558861442503,-1.37655000247127,0,2,0,3,Wales
1,0,2,3,Labour,5,1.1309744354205,-1.28090291749456,0,2,1,0,Wales
1,0,2,5,None / No party/ uncommitted,2,-0.789684696923812,-0.019791782729531002,0,1,1,0,Wales
1,1,3,2,Conservative,10,1.18509232624705,-1.4768183930908998,1,2,1,0,Wales
1,0,1,5,Labour,4,-0.628564888385193,1.09081668218622,0,1,0,5,Wales
1,0,1,4,Plaid Cymru,3,-0.8590980162996229,-1.57245883560729,0,1,1,5,Wales
1,0,1,5,Labour,0,-0.221460078073933,2.59952836226625,0,2,0,4,Wales
1,1,1,5,Conservative,5,-0.7387415059103639,-0.28719689960332,1,2,1,4,Wales
1,0,1,4,Plaid Cymru,2,-2.4000310849784197,3.14085502537095,0,-1,0,4,Wales
0,0,1,4,Labour,5,1.08293019327825,0.8562091953063621,0,2,0,4,Wales
1,0,2,3,Labour,5,1.6488379950744798,-0.322840334595195,1,-1,0,2,Wales
1,0,1,5,Labour,1,0.981202447982814,-0.0575454260246653,0,2,1,4,Wales
1,0,1,5,Labour,1,-0.43935333081916295,0.4333828668924,0,2,1,0,Wales
0,0,4,4,None / No party/ uncommitted,5,-1.2537618090385,-1.9422441984455703,1,2,0,4,Wales
1,0,1,5,Labour,5,-0.249219854567878,0.8653740358110359,1,2,1,0,Wales
1,0,2,5,Labour,0,-0.57610731512436,2.2700211052885897,1,2,1,2,Wales
1,1,1,4,Labour,3,-1.3746246500624901,0.336477303820539,1,1,0,5,Wales
1,1,1,4,Conservative,7,1.89254820278061,-1.48929772864696,0,-1,0,2,Wales
1,1,2,2,Conservative,8,0.735998618877728,-1.0640723129054102,0,1,1,3,Wales
1,1,1,4,Conservative,8,1.12483644970439,1.00194865201202,1,2,0,4,Wales
1,0,2,2,Labour,0,-3.96173160783585,3.08946302470723,0,2,1,4,Wales
1,1,1,2,Conservative,8,-0.536275707553122,-0.44894849537516995,0,1,0,4,Wales
1,1,1,2,Conservative,7,0.9550303178540759,-0.328111793581857,1,2,1,4,Wales
1,0,2,4,Labour,5,0.9091233764555592,1.1857041558140602,1,2,0,3,Wales
1,1,1,1,Conservative,7,2.04210305667801,-2.17098503670131,1,2,1,2,Wales
1,0,1,4,Labour,2,1.17553864985789,1.71858154847367,1,2,0,2,Wales
1,0,1,5,Labour,0,1.41832310489551,-0.33898663203945195,1,-1,1,0,Wales
1,0,2,4,Labour,3,1.63148046389148,1.5248454227714,1,2,1,0,Wales
0,0,2,4,Labour,7,0.14927416259830098,-0.307059151843045,1,2,1,2,Wales
1,1,2,4,None / No party/ uncommitted,5,-1.31712264296225,-0.485632906073642,1,2,0,3,Wales
1,0,4,5,None / No party/ uncommitted,5,-0.189550190146603,-1.27150035715724,0,2,0,2,Wales
1,0,3,3,Labour,3,-0.567884353537778,1.6135096816034697,0,1,1,4,Wales
1,1,1,5,Labour,4,1.32213278892118,1.5490617737730301,1,1,0,4,Wales
1,0,2,4,United Kingdom Independence Party (UKIP),5,0.6426319343857869,-1.3288777359697201,1,2,0,4,Wales
1,0,1,3,Liberal Democrat,4,-0.377577736289849,-1.4425428311956299,0,1,0,1,Wales
0,0,1,2,Refused,8,0.5628091154150079,-0.529537359132979,1,1,0,0,Wales
1,0,1,4,Liberal Democrat,6,-0.0933443248833332,0.7195856711255759,0,1,1,5,Wales
1,0,1,3,Labour,1,-2.28947497522275,2.37453404239692,0,1,0,4,Wales
1,1,4,2,Conservative,2,1.3455663505121898,-0.23141847533628102,1,2,1,0,Wales
1,0,2,4,Labour,3,0.705121740786316,-0.306990743538253,0,2,1,0,Wales
0,0,2,4,Conservative,3,0.557245032809683,0.26548554988081,0,1,0,1,Wales
1,1,1,4,Conservative,7,0.0618483937786362,0.580411018230554,0,2,0,4,Wales
0,0,2,2,Labour,5,1.13199246605041,0.429537905908396,0,2,0,0,Wales
1,0,2,4,Labour,2,0.17210691195684102,-1.43939790755572,1,-1,0,3,Wales
1,0,3,3,Labour,5,0.739680195321597,1.22418611377347,0,2,1,3,Wales
1,1,2,5,Labour,5,-1.5106609629485699,0.6305641633282371,1,2,0,4,Wales
1,0,2,4,Labour,4,1.95582241384131,2.5982030360573902,0,2,0,0,Wales
0,0,1,3,Conservative,8,-0.496830444568642,-0.16818786468717903,1,2,0,3,Wales
1,1,1,5,Conservative,7,0.708756285565355,-1.43468678088985,1,2,1,5,Wales
1,0,2,5,Labour,4,0.535572710987077,-0.214604620304055,1,2,1,5,Wales
1,0,1,3,Conservative,6,-0.48907841590486206,0.38232747697339603,0,1,0,4,Wales
0,0,2,3,Labour,5,1.49569065446405,-0.0182590161219555,1,2,0,4,Wales
1,1,1,5,Labour,4,2.1587820801128,1.6378148783317301,1,1,0,4,Wales
1,0,2,2,Labour,5,-0.18253657598005604,1.1245031687307299,1,2,0,3,Wales
1,0,2,4,Labour,5,-0.00475859028772961,-1.76141402559349,0,2,1,3,Wales
1,0,3,4,Plaid Cymru,5,0.5269123391908971,-0.056707387927927004,0,2,0,4,Wales
0,0,3,4,None / No party/ uncommitted,5,-0.40617813947493897,-1.41400130747663,0,1,0,4,Wales
1,0,1,5,Labour,0,-0.9837509012157231,2.7615231647437,0,2,0,3,Wales
1,1,1,2,Liberal Democrat,5,0.705121740786316,-0.306990743538253,0,2,1,1,Wales
1,0,1,4,None / No party/ uncommitted,5,-3.0233292149062096,-0.262862788442838,0,2,0,0,Wales
1,1,1,5,Conservative,6,-1.38782770311827,-0.118591894436871,1,2,0,2,Wales
1,0,4,2,Plaid Cymru,7,0.233613426455138,0.578061858302397,0,1,1,2,Wales
1,0,1,4,Labour,0,-1.61380119290946,2.60089193442888,0,2,0,5,Wales
1,1,1,4,Conservative,5,-0.065908883115832,-0.732961808948067,1,2,0,2,Wales
1,1,1,5,Conservative,8,0.137092828938726,-1.4123744560587999,1,1,1,5,Wales
1,0,1,3,Liberal Democrat,5,-1.20728512700372,-0.512503708297388,0,-1,0,2,Wales
1,1,1,3,Conservative,6,0.44607653304386496,-0.547901686651883,1,1,1,5,Wales
1,0,1,4,Labour,7,-0.713546428672247,0.251397373828619,1,2,0,2,Wales
0,0,4,3,None / No party/ uncommitted,5,-0.276404597884521,-0.748057167926126,0,2,1,0,Wales
1,0,1,3,Labour,5,-0.0792136604393909,0.262128993655283,1,1,1,0,Wales
1,0,1,5,Labour,3,0.212196904700126,1.13661846188786,1,1,0,5,Wales
1,0,1,2,None / No party/ uncommitted,5,-1.6230281207981003,-0.441827467032392,1,1,0,4,Wales
1,0,2,4,Labour,4,-0.44212723459234,0.477162371424947,0,1,0,5,Wales
1,1,2,3,Conservative,5,2.15254065819607,-0.9725509530929829,0,2,1,4,Wales
1,0,1,4,Labour,0,-0.980784776080735,2.61433941963346,0,2,0,3,Wales
1,0,2,3,Labour,5,1.2018643686556,1.2126977748803,1,2,0,2,Wales
1,0,2,3,Labour,2,-1.0077424022008001,0.231672193550698,1,2,0,2,Wales
1,0,1,4,Plaid Cymru,3,-0.9529786685609999,1.25572548805629,1,1,1,2,Wales
1,1,2,4,Conservative,5,0.975358738086567,-1.7683908046892398,1,2,1,1,Wales
1,0,2,4,Labour,5,-0.454653300252883,-2.50883060352384,0,2,1,0,Wales
1,0,1,5,Conservative,7,0.0966418556360331,-0.3366741447829831,1,1,1,4,Wales
1,0,2,4,Labour,4,-0.749226605309484,1.48249492825928,1,2,1,3,Wales
1,1,1,5,Conservative,6,0.5465467168872129,0.10529579038164501,1,2,0,4,Wales
1,0,1,4,Labour,5,-1.47443003707558,-0.106494810263541,0,1,1,5,Wales
1,0,1,5,Plaid Cymru,3,0.418722229366802,1.77977798537584,0,1,1,4,Wales
1,0,1,4,Conservative,7,0.78478559049005,-1.28472510128176,1,1,1,2,Wales
1,0,1,5,Plaid Cymru,6,0.9507264353723008,-0.227536082248168,1,2,1,4,Wales
1,1,1,5,Conservative,6,0.26189786418278,-2.56212456639068,1,1,1,3,Wales
1,1,2,4,Conservative,8,1.23956441830871,0.10775766980361698,1,2,0,1,West Midlands
1,0,1,2,None / No party/ uncommitted,3,-2.20687935472336,2.17117614643045,1,2,1,3,West Midlands
1,0,2,4,Labour,0,1.5608087177039098,-0.30711713561703496,0,2,1,3,West Midlands
1,0,1,5,None / No party/ uncommitted,3,-2.07068776169337,1.1257207667908797,0,1,1,4,West Midlands
1,0,1,4,Labour,3,-2.2652200783594703,1.20622445995199,0,1,1,3,West Midlands
1,1,1,4,Conservative,6,0.235889299801787,-0.53585836966014,0,1,0,4,West Midlands
1,0,1,3,Green Party,3,-1.5220727179501101,2.4570917266988,0,2,0,4,West Midlands
1,0,1,4,Labour,6,-4.701494632945661,-1.4196170364141203,0,1,1,4,West Midlands
1,0,1,4,Labour,5,1.64990096364878,0.457959118043686,1,2,0,0,West Midlands
0,0,2,2,None / No party/ uncommitted,0,-0.39032009720711497,1.0777100323475501,0,2,1,1,West Midlands
1,1,1,4,Conservative,8,3.40240532557544,-0.6473081840545251,0,2,0,0,West Midlands
1,1,1,3,None / No party/ uncommitted,8,-3.4815664984679704,-2.30585739856543,1,2,0,0,West Midlands
1,1,1,5,Conservative,1,1.3306163082254,0.13239402793084598,0,2,0,0,West Midlands
1,1,1,4,Conservative,8,0.697960608737465,-2.04421272418928,1,1,0,5,West Midlands
0,0,1,3,Labour,3,-0.22452813303358202,0.841381325254022,1,1,0,4,West Midlands
0,0,1,4,Labour,5,2.13300544434488,-1.56241915381054,1,1,0,2,West Midlands
1,0,1,5,Labour,0,-1.16323534420019,2.9342292297168098,0,2,1,4,West Midlands
1,0,2,3,Labour,3,-1.13537367365932,1.24187361938822,1,2,1,4,West Midlands
1,0,4,2,Conservative,5,0.29287676373815197,0.78513084790076,0,2,1,0,West Midlands
1,0,3,3,Liberal Democrat,5,2.215326440145,0.276396482979606,1,2,1,2,West Midlands
1,0,1,5,Labour,4,1.45799714401191,0.262033609664585,0,-1,1,3,West Midlands
0,0,3,2,Labour,5,0.479491182709329,0.556051732836682,0,2,1,5,West Midlands
1,0,1,4,Labour,5,2.2653945237546402,1.72076111706776,1,2,1,0,West Midlands
1,0,1,4,Labour,0,-0.7809152177806591,-2.12477956113845,0,1,1,2,West Midlands
1,0,2,4,Labour,4,0.0478583908586226,0.253314984913659,1,2,0,5,West Midlands
1,0,1,4,Labour,4,0.359680895963443,0.36573085799594396,0,2,0,4,West Midlands
1,1,2,5,Conservative,8,0.0862224928708472,-1.8814999155541,0,-1,1,0,West Midlands
1,0,3,2,Labour,3,1.42656424902914,-0.0285832364894023,0,2,0,2,West Midlands
0,0,3,3,United Kingdom Independence Party (UKIP),5,1.4049519958371397,0.7827483074149642,1,2,1,0,West Midlands
1,0,2,4,Labour,5,0.24313650078038102,-0.40513050151715996,0,2,1,0,West Midlands
1,0,1,4,Labour,3,-1.98726703355117,0.534683322368231,0,1,1,5,West Midlands
1,0,2,4,None / No party/ uncommitted,5,-1.27223002149343,-1.0397466560128599,0,2,1,4,West Midlands
1,0,1,4,None / No party/ uncommitted,5,0.6893161581378621,0.7715611613539459,1,1,0,4,West Midlands
1,0,1,4,Liberal Democrat,5,-1.8259853341141699,0.593248322121723,0,-1,1,4,West Midlands
1,0,2,1,Labour,5,-0.548027233362347,0.49615403661285795,0,2,1,4,West Midlands
1,0,2,4,Labour,5,2.53673333043196,0.9737544217792471,1,2,1,2,West Midlands
0,0,3,2,None / No party/ uncommitted,5,0.08131463693612,1.00400595851453,0,2,0,3,West Midlands
1,1,2,4,Conservative,7,0.16365116525749598,0.49815702938976897,1,2,1,2,West Midlands
1,0,2,4,Labour,5,0.398653643950164,0.465374624289508,0,1,0,0,West Midlands
1,1,1,4,Conservative,7,0.8160146473012809,-2.97338815549321,0,2,0,0,West Midlands
1,0,1,4,Liberal Democrat,7,-1.08555404269209,-0.38445050756813104,0,1,0,4,West Midlands
1,0,3,2,Labour,5,1.80867759299575,-0.13417141138042699,1,2,0,0,West Midlands
0,0,2,4,Labour,3,-1.44915855078857,1.3690169098903102,0,1,1,3,West Midlands
1,0,2,4,Labour,6,1.05016781133464,1.7685493441890001,1,2,0,3,West Midlands
0,0,2,3,Liberal Democrat,5,1.4345706332708001,0.0143987028993716,1,2,1,2,West Midlands
1,0,2,3,Labour,10,0.85086824336182,-1.08709766334299,0,2,0,0,West Midlands
1,0,1,4,Labour,8,2.21343137919202,-0.343569688397028,0,1,0,5,West Midlands
0,0,3,2,Labour,2,-0.0860974066635834,0.264318506627786,0,2,1,2,West Midlands
